Date,State,City_country,n_killed,n_injured
16-Jul-22,District of Columbia,Washington,3,1
16-Jul-22,Ohio,Columbus,2,2
16-Jul-22,South Carolina,North Charleston,4,0
16-Jul-22,Texas,Houston,0,4
16-Jul-22,Louisiana,Monroe,5,0
16-Jul-22,Pennsylvania,Philadelphia,4,0
14-Jul-22,Illinois,Chicago,4,0
14-Jul-22,Pennsylvania,Philadelphia,4,0
13-Jul-22,Pennsylvania,Philadelphia,4,0
13-Jul-22,Indiana,Indianapolis,3,1
13-Jul-22,Minnesota,Minneapolis,4,0
12-Jul-22,Massachusetts,Boston,4,0
11-Jul-22,Mississippi,Jackson,4,0
10-Jul-22,Illinois,Crest Hill,4,1
10-Jul-22,Missouri,Kansas City,5,1
10-Jul-22,California,Downey,2,3
10-Jul-22,Texas,Alvin,3,1
10-Jul-22,Illinois,Chicago,4,0
10-Jul-22,New York,Brooklyn,5,0
9-Jul-22,Alabama,Jacksons Gap,4,0
8-Jul-22,North Carolina,Greensboro,4,0
8-Jul-22,Michigan,Detroit,4,0
7-Jul-22,Illinois,Chicago,4,0
6-Jul-22,Florida,Tampa,4,0
6-Jul-22,Illinois,Chicago,4,0
6-Jul-22,Minnesota,Saint Cloud,4,0
5-Jul-22,Ohio,Steubenville,4,0
5-Jul-22,Indiana,Gary,7,3
5-Jul-22,New York,Rochester,3,1
4-Jul-22,Illinois,Highland Park,30,7
4-Jul-22,Massachusetts,Boston,4,0
4-Jul-22,Minnesota,Minneapolis,7,0
4-Jul-22,Wisconsin,Kenosha,4,1
4-Jul-22,California,Sacramento,4,1
4-Jul-22,Missouri,Kansas City,4,0
4-Jul-22,Colorado,Denver,3,1
4-Jul-22,New York,Corona (Queens),4,0
4-Jul-22,Illinois,Chicago,5,0
4-Jul-22,Virginia,Richmond,6,0
3-Jul-22,Virginia,Manassas,4,0
3-Jul-22,South Carolina,Mullins,4,0
3-Jul-22,Arizona,Surprise,4,2
3-Jul-22,Washington,Tacoma,4,0
2-Jul-22,Texas,Haltom City,4,2
2-Jul-22,New York,Corona (Queens),3,1
2-Jul-22,North Carolina,Clinton,6,0
1-Jul-22,Illinois,Chicago,4,0
1-Jul-22,Mississippi,Greenwood,7,1
1-Jul-22,Illinois,Chicago,3,2
30-Jun-22,Kentucky,Allen,5,3
30-Jun-22,New Jersey,Newark,9,0
29-Jun-22,New Jersey,Jersey City,4,0
29-Jun-22,Pennsylvania,Philadelphia,4,0
27-Jun-22,North Carolina,Charlotte,5,0
26-Jun-22,Georgia,Blakely,6,1
26-Jun-22,Virginia,Sutherlin,7,1
26-Jun-22,New Jersey,Paterson,5,0
26-Jun-22,Texas,San Antonio,3,1
26-Jun-22,Texas,Winona,5,0
26-Jun-22,Washington,Tacoma,8,0
25-Jun-22,New York,Brooklyn,4,0
25-Jun-22,Texas,Houston,2,2
25-Jun-22,Minnesota,Minneapolis,4,0
24-Jun-22,Virginia,Hopewell,2,2
24-Jun-22,Pennsylvania,Philadelphia,2,2
23-Jun-22,Illinois,Chicago,3,1
20-Jun-22,New York,New York (Manhattan),8,1
20-Jun-22,New York,Staten Island,5,0
19-Jun-22,District of Columbia,Washington,3,1
19-Jun-22,Michigan,Detroit,3,1
19-Jun-22,Michigan,Grand Rapids,4,0
19-Jun-22,Florida,Miami,5,0
19-Jun-22,South Carolina,Walterboro,2,2
18-Jun-22,Florida,Pensacola,5,0
18-Jun-22,Texas,San Antonio,5,2
17-Jun-22,Maryland,Baltimore,4,0
17-Jun-22,Illinois,Chicago,5,0
16-Jun-22,California,Oakland,4,1
12-Jun-22,California,Los Angeles,4,3
12-Jun-22,Michigan,Roseville,4,0
12-Jun-22,Indiana,Gary,4,2
12-Jun-22,Indiana,Indianapolis,4,0
12-Jun-22,Louisiana,New Orleans,4,0
12-Jun-22,Colorado,Denver,4,2
11-Jun-22,New Mexico,Alamogordo,4,0
11-Jun-22,Michigan,Detroit,4,0
11-Jun-22,Illinois,Chicago,4,1
11-Jun-22,Georgia,Atlanta (College Park),7,0
11-Jun-22,Tennessee,Antioch,2,2
11-Jun-22,Kentucky,Louisville,6,0
10-Jun-22,Georgia,Decatur,3,1
9-Jun-22,Maryland,Smithsburg,2,3
8-Jun-22,Arizona,Yuma,4,0
7-Jun-22,Virginia,Portsmouth,0,4
7-Jun-22,Illinois,Chicago,4,0
7-Jun-22,Maryland,Baltimore,2,2
7-Jun-22,Illinois,Chicago,4,0
5-Jun-22,Michigan,Saginaw,1,3
5-Jun-22,Arizona,Mesa,2,2
5-Jun-22,Tennessee,Chattanooga,11,2
5-Jun-22,Michigan,Grand Rapids,3,1
5-Jun-22,South Carolina,Andrews,5,0
4-Jun-22,Michigan,Ecorse,4,0
4-Jun-22,South Carolina,Summerton,7,1
4-Jun-22,Georgia,Macon,2,2
4-Jun-22,Texas,El Paso (Socorro),5,0
4-Jun-22,Pennsylvania,Philadelphia,10,2
4-Jun-22,Arizona,Phoenix,8,1
4-Jun-22,New York,Hempstead,3,1
3-Jun-22,Nebraska,Omaha,3,1
3-Jun-22,Virginia,Chester,5,1
2-Jun-22,Texas,Centerville,0,5
1-Jun-22,Oklahoma,Tulsa,0,4
31-May-22,Texas,Waco,4,0
30-May-22,Michigan,Benton Harbor,6,1
30-May-22,Pennsylvania,Philadelphia,2,2
30-May-22,South Carolina,Charleston,9,0
29-May-22,Oklahoma,Taft,7,1
29-May-22,Nevada,Henderson,7,0
29-May-22,Illinois,Chicago,3,1
29-May-22,Texas,Houston,4,0
29-May-22,Arizona,Phoenix,5,1
29-May-22,Illinois,Chicago,5,0
28-May-22,Tennessee,Chattanooga,6,0
28-May-22,California,Fresno,3,1
28-May-22,Florida,Malabar,4,0
28-May-22,Colorado,Colorado Springs,3,1
28-May-22,California,Merced,3,1
28-May-22,Tennessee,Memphis,4,0
27-May-22,Alabama,Anniston,6,0
27-May-22,Michigan,Stanwood,0,4
25-May-22,Pennsylvania,Philadelphia,4,0
24-May-22,Texas,Uvalde,17,21
23-May-22,South Carolina,North Charleston,5,0
23-May-22,Ohio,Cleveland,5,0
21-May-22,Indiana,Goshen,3,1
21-May-22,Washington,Tacoma,4,0
20-May-22,California,Highland,8,1
20-May-22,Florida,Kissimmee,3,1
20-May-22,Louisiana,New Orleans,3,1
19-May-22,Illinois,Chicago,7,2
18-May-22,Pennsylvania,Philadelphia,5,0
17-May-22,California,Palo Alto (East Palo Alto),3,1
15-May-22,California,Laguna Woods,5,1
15-May-22,North Carolina,Winston Salem (Winston-salem),7,0
15-May-22,North Carolina,Elizabeth City,4,0
15-May-22,Texas,Houston,3,2
15-May-22,Texas,Amarillo,4,1
14-May-22,New York,Buffalo,3,10
13-May-22,Louisiana,Napoleonville,5,0
13-May-22,Wisconsin,Milwaukee,11,0
12-May-22,Arkansas,Hot Springs National Park (Hot Springs),3,1
11-May-22,Illinois,Chicago,4,0
11-May-22,Indiana,Indianapolis,5,0
11-May-22,Missouri,Saint Louis,3,1
11-May-22,New Jersey,Paterson,4,1
10-May-22,Maryland,Baltimore,5,0
10-May-22,Illinois,Chicago,4,1
10-May-22,Illinois,Chicago,6,0
10-May-22,Pennsylvania,Philadelphia,4,0
10-May-22,Maryland,Baltimore,3,1
10-May-22,Texas,Brookshire,3,1
9-May-22,Michigan,Detroit,4,0
9-May-22,Alabama,Tuscaloosa,5,0
8-May-22,Georgia,Clarkston,3,3
7-May-22,Kentucky,Lexington,3,2
7-May-22,Florida,Miami,4,0
7-May-22,Texas,Garland,2,2
6-May-22,Louisiana,New Orleans,4,2
5-May-22,Washington,Sunnyside,5,0
3-May-22,Kansas,Cowley (county),4,0
3-May-22,Louisiana,Baton Rouge,5,0
3-May-22,Texas,Beaumont,5,0
1-May-22,Louisiana,Lafayette,11,0
1-May-22,Ohio,Springfield,4,1
1-May-22,Florida,Tarpon Springs,6,0
1-May-22,South Carolina,North Charleston,3,1
30-Apr-22,Georgia,Atlanta,4,0
30-Apr-22,Mississippi,Jackson,5,0
29-Apr-22,Tennessee,Jackson,2,2
29-Apr-22,Louisiana,New Orleans,6,0
29-Apr-22,Mississippi,Laurel,4,0
28-Apr-22,Alabama,Bessemer,3,1
27-Apr-22,Illinois,Chicago,4,0
27-Apr-22,Mississippi,Biloxi,0,4
27-Apr-22,Texas,San Antonio,5,0
27-Apr-22,Louisiana,Opelousas,3,2
27-Apr-22,Arizona,Phoenix,4,0
25-Apr-22,Alabama,Birmingham,3,1
24-Apr-22,South Carolina,Myrtle Beach,3,1
24-Apr-22,Indiana,Lafayette,3,2
23-Apr-22,Illinois,Chicago,2,2
23-Apr-22,North Carolina,Rocky Mount,4,0
23-Apr-22,Georgia,Atlanta,5,0
23-Apr-22,California,San Bernardino,4,1
22-Apr-22,Virginia,Petersburg,5,1
22-Apr-22,District of Columbia,Washington,4,0
22-Apr-22,Ohio,Cincinnati,4,0
21-Apr-22,Arkansas,Mountain View,0,4
20-Apr-22,Minnesota,Duluth,0,4
17-Apr-22,Pennsylvania,Philadelphia,4,0
17-Apr-22,Oregon,Portland,3,1
17-Apr-22,South Carolina,Furman,9,0
17-Apr-22,California,Sacramento,3,1
17-Apr-22,Florida,Miami,3,1
17-Apr-22,Pennsylvania,Pittsburgh,9,2
17-Apr-22,Louisiana,Baldwin,5,0
16-Apr-22,South Carolina,Columbia,9,0
16-Apr-22,Maryland,Baltimore,3,1
16-Apr-22,Nevada,North Las Vegas,4,0
16-Apr-22,Texas,Daingerfield,6,1
16-Apr-22,New York,Syracuse,4,1
15-Apr-22,California,Stockton,2,2
12-Apr-22,New York,Brooklyn,10,0
12-Apr-22,New York,Bronx,3,1
10-Apr-22,Louisiana,Baton Rouge,4,0
10-Apr-22,Iowa,Cedar Rapids,9,3
10-Apr-22,Illinois,Elgin,4,2
10-Apr-22,California,Willowbrook,5,2
10-Apr-22,Indiana,Indianapolis,5,1
9-Apr-22,Florida,Miami,4,0
9-Apr-22,District of Columbia,Washington,4,0
6-Apr-22,Pennsylvania,Philadelphia,4,0
4-Apr-22,Kentucky,Covington,4,0
4-Apr-22,Connecticut,Hartford,3,1
3-Apr-22,New York,Buffalo,4,0
3-Apr-22,Texas,Dallas,16,1
3-Apr-22,California,San Francisco,2,2
3-Apr-22,California,Sacramento,11,6
2-Apr-22,North Carolina,Shelby,3,1
2-Apr-22,Louisiana,Monroe,4,1
2-Apr-22,Colorado,Colorado Springs,4,0
2-Apr-22,Louisiana,Shreveport,3,1
1-Apr-22,South Carolina,Walterboro,4,0
26-Mar-22,California,Hollister,3,2
26-Mar-22,Ohio,Cleveland,4,0
25-Mar-22,Colorado,Colorado Springs,2,2
22-Mar-22,California,Stockton,3,1
21-Mar-22,Connecticut,Waterbury,4,0
21-Mar-22,Illinois,Chicago,2,2
20-Mar-22,Wisconsin,Milwaukee,4,0
20-Mar-22,Texas,Austin,4,0
20-Mar-22,Texas,Houston,3,1
19-Mar-22,Virginia,Norfolk,2,3
19-Mar-22,North Carolina,Fayetteville,3,3
19-Mar-22,Arkansas,Dumas,26,1
19-Mar-22,Virginia,Madison Heights,4,1
19-Mar-22,Texas,Dallas,9,1
18-Mar-22,Texas,Fort Worth,3,1
18-Mar-22,Louisiana,New Iberia,5,0
17-Mar-22,Michigan,Lansing,4,0
17-Mar-22,Illinois,Chicago,4,0
17-Mar-22,Florida,Fort Lauderdale,2,2
16-Mar-22,New Jersey,Irvington,3,1
16-Mar-22,New Jersey,Irvington,3,1
15-Mar-22,Alabama,Ozark,5,0
14-Mar-22,Pennsylvania,Reading,3,1
13-Mar-22,Illinois,Chicago,7,0
13-Mar-22,New York,Rochester,2,2
13-Mar-22,South Carolina,Columbia,4,1
12-Mar-22,Maryland,Baltimore,1,3
12-Mar-22,Alabama,Autaugaville,3,1
11-Mar-22,Ohio,Columbus,2,2
9-Mar-22,Colorado,Aurora,3,1
8-Mar-22,Florida,Jacksonville,4,1
7-Mar-22,Tennessee,Knoxville,4,0
6-Mar-22,Minnesota,Minneapolis,3,1
6-Mar-22,Pennsylvania,Hazleton,4,1
6-Mar-22,Kentucky,Louisville,4,0
6-Mar-22,Texas,Lubbock,4,0
6-Mar-22,South Carolina,Chester,3,2
6-Mar-22,Louisiana,Monroe,4,0
5-Mar-22,Arizona,Glendale,3,1
5-Mar-22,Georgia,Atlanta,4,0
3-Mar-22,Nevada,Las Vegas,6,1
2-Mar-22,Maryland,Baltimore,3,1
28-Feb-22,California,Sacramento,0,4
27-Feb-22,Louisiana,Alexandria,4,0
26-Feb-22,South Carolina,North Charleston,3,1
26-Feb-22,Nevada,Las Vegas,13,1
26-Feb-22,Louisiana,Bogalusa,9,0
25-Feb-22,Louisiana,Baton Rouge,2,2
24-Feb-22,Texas,San Antonio,4,0
21-Feb-22,Minnesota,Saint Paul,3,1
20-Feb-22,Iowa,Des Moines,4,0
20-Feb-22,Nebraska,Omaha,4,0
20-Feb-22,Oregon,Portland,3,1
20-Feb-22,Mississippi,Mccomb,2,1
19-Feb-22,Oregon,Portland,5,1
19-Feb-22,Missouri,Charleston,14,2
19-Feb-22,California,Turlock,7,0
19-Feb-22,North Carolina,Durham,2,2
18-Feb-22,Maryland,Temple Hills (Marlow Heights),2,2
17-Feb-22,Pennsylvania,Philadelphia,4,0
17-Feb-22,Texas,Houston,5,0
16-Feb-22,Florida,Miami,3,1
15-Feb-22,Illinois,Joliet,3,1
13-Feb-22,Wisconsin,Racine,5,0
12-Feb-22,California,West Hollywood,4,0
12-Feb-22,Tennessee,Murfreesboro,4,1
12-Feb-22,Arkansas,Little Rock,3,1
11-Feb-22,Missouri,Springfield,4,0
11-Feb-22,Arizona,Phoenix,9,1
6-Feb-22,Illinois,Romeoville,5,0
6-Feb-22,California,Fresno,2,2
6-Feb-22,North Carolina,Wilmington,4,0
6-Feb-22,Florida,Fort Lauderdale,4,0
5-Feb-22,Texas,Corsicana,0,7
5-Feb-22,New Mexico,Las Cruces,3,1
4-Feb-22,Virginia,Blacksburg,4,1
2-Feb-22,California,Oroville,4,1
1-Feb-22,Wisconsin,Milwaukee,5,0
31-Jan-22,North Carolina,Raleigh,3,1
30-Jan-22,Florida,Winter Haven,3,1
30-Jan-22,Georgia,Augusta,3,1
29-Jan-22,Missouri,Saint Louis,1,3
29-Jan-22,Georgia,Atlanta,3,1
29-Jan-22,California,Bakersfield,4,0
27-Jan-22,District of Columbia,Washington,4,1
23-Jan-22,California,Inglewood,1,4
23-Jan-22,Wisconsin,Milwaukee,0,6
19-Jan-22,Maryland,Baltimore,1,3
19-Jan-22,Louisiana,New Orleans,4,0
18-Jan-22,Florida,Miami,4,0
17-Jan-22,Texas,San Antonio,4,1
16-Jan-22,Georgia,Savannah,3,1
15-Jan-22,Tennessee,Knoxville,4,0
15-Jan-22,Georgia,Brunswick,5,1
14-Jan-22,Oregon,Eugene,6,0
13-Jan-22,New York,Brooklyn,3,1
12-Jan-22,Illinois,Chicago,4,0
9-Jan-22,California,Fresno,4,0
9-Jan-22,California,Los Angeles,4,1
9-Jan-22,Alabama,Montgomery,6,1
9-Jan-22,Colorado,Colorado Springs,3,2
8-Jan-22,Texas,Houston,3,1
4-Jan-22,Mississippi,Jackson,3,1
2-Jan-22,Texas,Corsicana,2,2
2-Jan-22,Texas,San Antonio,2,2
1-Jan-22,Missouri,Columbia,4,0
1-Jan-22,Pennsylvania,Philadelphia,4,1
1-Jan-22,Wisconsin,Kenosha,3,1
1-Jan-22,Illinois,Peoria,2,2
1-Jan-22,South Carolina,Dillon,5,0
1-Jan-22,Indiana,South Bend,4,0
1-Jan-22,Colorado,Denver,2,2
